Top 10 in network GSE76283.tsv ranked by Radiality method
Rank,Name,Score
1,Src,10.953634338935007
2,Ap2a2,10.86252277789026
3,Cdc5l,10.826078153472363
4,Arrb2,10.777485320915165
5,Lyz1,10.771411216845515
5,Lyz2,10.771411216845515
7,Ap2b1,10.755213605993116
8,Tyrobp,10.747114800566916
9,Fcgr3,10.726867787001417
10,Fcgr2b,10.720793682931767
