Top 10 in network string_interactions.tsv ranked by DMNC method
Rank,Name,Score
1,UBA6,1.2251328923306062
1,UBE2Z,1.2251328923306062
1,CYR61,1.2251328923306062
1,UBE2H,1.2251328923306062
1,RNF130,1.2251328923306062
1,DTX3L,1.2251328923306062
1,RNF217,1.2251328923306062
1,STC2,1.2251328923306062
1,TRIM36,1.2251328923306062
1,PJA1,1.2251328923306062
