Top 10 in network GSE15758_string.tsv ranked by EPC method
Rank,Name,Score
1,Gspt2,76.6829999999999
1,Gspt1,76.6829999999999
1,Rps2,76.6829999999999
1,Rps25,76.6829999999999
1,Rpl37a,76.6829999999999
1,Rps14,76.6829999999999
1,Rps3a1,76.6829999999999
1,Rps11,76.6829999999999
1,Rps5,76.6829999999999
1,Rps15a,76.6829999999999
