Top 10 in network GSE76283.tsv ranked by EcCentricity method
Rank,Name,Score
1,Src,0.12987012987012986
1,Ctss,0.12987012987012986
1,Gnb3,0.12987012987012986
1,Gng3,0.12987012987012986
1,Lyz1,0.12987012987012986
1,Lyz2,0.12987012987012986
1,Gnb5,0.12987012987012986
1,B2m,0.12987012987012986
9,C1qa,0.11363636363636363
9,C1qc,0.11363636363636363
