Top 10 in network GSE15758_string.tsv ranked by EcCentricity method
Rank,Name,Score
1,Polr1b,0.10082304526748971
2,Mars,0.08641975308641976
2,Gtf2h4,0.08641975308641976
2,Rps11,0.08641975308641976
2,Rps15a,0.08641975308641976
2,Pus7l,0.08641975308641976
2,Tsr2,0.08641975308641976
2,Trmt1l,0.08641975308641976
2,Rrp12,0.08641975308641976
2,Aff4,0.08641975308641976
