"Betweenness unDir","Bridging unDir","Centroid unDir","Closeness unDir","Degree unDir","Eccentricity unDir","EigenVector unDir","name","Radiality unDir","selected","shared name","Stress unDir"
"633.5423473530143","16.137338614552334","-522.0","3.878975950349108E-4","32.0","0.16666666666666666","0.04290055701288363","PSMA8","8.185589519650655","false","PSMA8","23274.0"
"16120.791327193143","200.47832671670318","-459.0","3.9761431411530816E-4","40.0","0.16666666666666666","0.04721287103851631","PSMB4","8.254366812227074","false","PSMB4","306416.0"
"794.3270225666637","292.2926108943895","-754.0","3.5587188612099647E-4","9.0","0.16666666666666666","0.01047516566649489","ARHGEF7","7.932314410480349","false","ARHGEF7","20174.0"
"2487.6005035285893","34.56891655204654","-539.0","3.562522265764161E-4","42.0","0.14285714285714285","0.11563509383823722","SNRNP200","7.935589519650655","false","SNRNP200","26078.0"
"1830.0","167.74596259205373","-713.0","3.3233632436025255E-4","9.0","0.14285714285714285","0.00880431882028516","CCNY","7.715065502183406","false","CCNY","26168.0"
"15.678862587539742","1.0802158481968032","-810.0","2.33590282644242E-4","16.0","0.125","4.378027980977989E-5","MT-ND5","6.326419213973799","false","MT-ND5","466.0"
"7216.045274472153","245.4165832327257","-772.0","2.6001040041601667E-4","21.0","0.125","1.1376448338843363E-4","NDUFS2","6.801310043668122","false","NDUFS2","103306.0"
"1845.6788625875317","56.81769769346953","-810.0","2.3364485981308412E-4","17.0","0.125","4.380761220078407E-5","NDUFAF3","6.327510917030568","false","NDUFAF3","37678.0"
"0.0","0.0","-846.0","2.7329871549603714E-4","3.0","0.125","3.2298692743172526E-4","TBC1D17","7.005458515283843","false","TBC1D17","0.0"
"529.7664227315555","101.36760708303112","-786.0","2.958579881656805E-4","5.0","0.14285714285714285","0.0015117646427879477","NFYC","7.310043668122271","false","NFYC","5278.0"
"0.0","0.0","-899.0","2.782415136338342E-4","5.0","0.125","0.00169929822519696","TRPC4AP","7.076419213973799","false","TRPC4AP","0.0"
