"Betweenness unDir","Bridging unDir","Centroid unDir","Closeness unDir","Degree unDir","Eccentricity unDir","EigenVector unDir","name","Radiality unDir","selected","shared name","Stress unDir"
"0.0","0.0","-260.0","6.793478260869565E-4","1.0","0.09090909090909091","1.4930795026688798E-5","Ms4a6d","9.360153256704981","true","Ms4a6d","0.0"
"7.983333333333339","21.42194444444446","-252.0","8.849557522123894E-4","2.0","0.09090909090909091","0.0055776632172900315","Dgkz","10.670498084291188","false","Dgkz","48.0"
"0.0","0.0","-259.0","8.090614886731392E-4","2.0","0.09090909090909091","0.004523942307761453","Pde2a","10.264367816091953","false","Pde2a","0.0"
"0.0","0.0","-260.0","5.509641873278236E-4","1.0","0.07142857142857142","3.7004681486590306E-8","Mpp2","8.045977011494253","true","Mpp2","0.0"
"0.0","0.0","-257.0","8.55431993156544E-4","2.0","0.09090909090909091","5.58337699580471E-4","Ctdnep1","10.521072796934867","false","Ctdnep1","0.0"
"0.0","0.0","-260.0","7.163323782234957E-4","1.0","0.1","9.160081670234289E-7","Cmya5","9.651340996168582","true","Cmya5","0.0"
"0.0","0.0","-260.0","3.852080123266564E-4","1.0","0.07142857142857142","3.4126781078358505E-12","Batf3","5.053639846743295","true","Batf3","0.0"
"0.0","0.0","-260.0","6.285355122564425E-4","1.0","0.08333333333333333","2.3069428610604314E-7","Scn4b","8.904214559386974","true","Scn4b","0.0"
"0.0","0.0","-259.0","8.090614886731392E-4","2.0","0.09090909090909091","0.004523942307761459","Pde10a","10.264367816091953","false","Pde10a","0.0"
"0.0","0.0","-260.0","7.457121551081282E-4","1.0","0.09090909090909091","1.2491152120194241E-5","Emilin1","9.862068965517242","true","Emilin1","0.0"
"0.0","0.0","-260.0","6.285355122564425E-4","1.0","0.08333333333333333","2.3069428603046777E-7","Ppp2r2c","8.904214559386974","true","Ppp2r2c","0.0"
"0.0","0.0","-260.0","7.8125E-4","1.0","0.09090909090909091","7.183954862576233E-5","C77080","10.095785440613026","true","C77080","0.0"
"0.0","0.0","-260.0","6.506180871828237E-4","1.0","0.08333333333333333","6.29207455303938E-7","Iqsec2","9.11111111111111","true","Iqsec2","0.0"
"0.0","0.0","-260.0","6.406149903907751E-4","1.0","0.07692307692307693","7.401091561866035E-7","Cplx2","9.019157088122606","true","Cplx2","0.0"
"520.0","245.55555555555554","-258.0","8.250825082508251E-4","2.0","0.1","3.4589071264744335E-4","Emr1","10.35632183908046","false","Emr1","2308.0"
"520.0","29.47368421052632","-206.0","7.513148009015778E-4","10.0","0.09090909090909091","5.34432432147194E-6","Htr3a","9.900383141762452","false","Htr3a","3840.0"
"0.0","0.0","-260.0","6.578947368421052E-4","1.0","0.08333333333333333","3.975097599420395E-4","Ctgf","9.17624521072797","true","Ctgf","0.0"
"0.0","0.0","-260.0","9.765625E-4","1.0","0.1111111111111111","0.005692063881029554","Prex1","11.076628352490422","true","Prex1","0.0"
"0.0","0.0","-260.0","9.233610341643582E-4","1.0","0.1","2.888341095328041E-4","Arhgef2","10.850574712643677","true","Arhgef2","0.0"
"1562.974155084683","1320.8232296490278","-249.0","8.920606601248885E-4","3.0","0.09090909090909091","3.8854261411297116E-4","Cd38","10.704980842911878","false","Cd38","10578.0"
"152.87527113409493","74.08570831883063","-164.0","9.652509652509653E-4","4.0","0.1","0.0011590022513315239","Trpv4","11.030651340996169","false","Trpv4","1056.0"
"0.0","0.0","-260.0","9.233610341643582E-4","1.0","0.1","2.888341095328041E-4","Unc5a","10.850574712643677","true","Unc5a","0.0"
"0.0","0.0","-260.0","7.00770847932726E-4","1.0","0.08333333333333333","2.4187737828893584E-5","Ppp1r1a","9.53256704980843","true","Ppp1r1a","0.0"
"0.0","0.0","-260.0","7.00770847932726E-4","1.0","0.08333333333333333","2.4187737828893584E-5","Ppp1r1b","9.53256704980843","true","Ppp1r1b","0.0"
"0.0","0.0","-245.0","9.910802775024777E-4","2.0","0.1111111111111111","0.006037310087675629","Hcst","11.134099616858238","false","Hcst","0.0"
"0.6666666666666666","0.625","-258.0","6.527415143603133E-4","2.0","0.08333333333333333","1.891914078109775E-6","Ngef","9.130268199233717","false","Ngef","2.0"
"184.8952380952388","73.12241054613963","-257.0","7.82472613458529E-4","3.0","0.09090909090909091","1.4658867414994762E-5","Ephb6","10.10344827586207","false","Ephb6","1416.0"
"0.0","0.0","-259.0","8.841732979664014E-4","2.0","0.09090909090909091","3.878086837894583E-4","Ezr","10.666666666666666","false","Ezr","0.0"
"0.0","0.0","-259.0","5.515719801434088E-4","2.0","0.07142857142857142","7.568476388285449E-8","Slc17a6","8.053639846743295","false","Slc17a6","0.0"
"0.0","0.0","-260.0","7.82472613458529E-4","1.0","0.1","2.481622143888714E-4","Rin1","10.10344827586207","true","Rin1","0.0"
"0.0","0.0","-260.0","7.288629737609329E-4","1.0","0.09090909090909091","3.4553455342777164E-4","Epn3","9.743295019157088","true","Epn3","0.0"
"2056.0","1762.2857142857144","-252.0","4.803073967339097E-4","2.0","0.08333333333333333","1.8210026921916105E-9","Egr1","7.022988505747127","false","Egr1","11872.0"
"0.0","0.0","-260.0","7.645259938837921E-4","1.0","0.09090909090909091","1.3255075996947035E-5","Pak7","9.988505747126437","true","Pak7","0.0"
"0.0","0.0","-260.0","7.645259938837921E-4","1.0","0.09090909090909091","1.3255075996947035E-5","Pak6","9.988505747126437","true","Pak6","0.0"
"2.0","1.278538812785388","-254.0","8.8261253309797E-4","3.0","0.1","0.0010993323993430642","Irs4","10.659003831417625","false","Irs4","6.0"
"628.3406952696417","163.81321664385445","-254.0","9.823182711198428E-4","3.0","0.1111111111111111","0.005748990930085042","Mras","11.099616858237548","false","Mras","2768.0"
"520.0","245.55555555555554","-258.0","9.250693802035153E-4","2.0","0.1","2.893733053687557E-4","Itga5","10.85823754789272","false","Itga5","1420.0"
"0.0","0.0","-260.0","9.233610341643582E-4","1.0","0.1","2.888341095328041E-4","Itga8","10.850574712643677","true","Itga8","0.0"
"0.0","0.0","-259.0","8.244023083264633E-4","2.0","0.1","3.6275573960389053E-4","Aif1","10.352490421455938","false","Aif1","0.0"
"2.0","0.9500998003992016","-256.0","8.264462809917355E-4","3.0","0.1","4.0563043174163314E-4","C1qa","10.363984674329503","false","C1qa","6.0"
"0.0","0.0","-260.0","4.784688995215311E-4","1.0","0.08333333333333333","1.8175899258025146E-9","Egr3","6.992337164750958","true","Egr3","0.0"
"0.0","0.0","-260.0","7.993605115907274E-4","1.0","0.1","3.110833868221668E-4","Mrc2","10.206896551724139","true","Mrc2","0.0"
"0.0","0.0","-260.0","7.22543352601156E-4","1.0","0.08333333333333333","2.6563686039992375E-4","Sema3a","9.697318007662835","true","Sema3a","0.0"
